npi,ccn,first_observed_date,last_observed_date,facility_type
1033547161,315159,2022-11-30,2024-04-01,snf
1033569462,445154,2022-11-30,2024-04-01,snf
1033570908,676253,2022-11-30,2024-04-01,snf
1033576558,235283,2022-11-30,2024-04-01,snf
1033579578,265855,2022-11-30,2024-04-01,snf
1033586664,375327,2022-11-30,2024-04-01,snf
1033595517,265853,2022-11-30,2024-04-01,snf
1033597059,505371,2022-11-30,2023-11-01,snf
1033603071,495187,2022-11-30,2024-04-01,snf
1033607726,145714,2022-11-30,2024-04-01,snf
1033611959,345576,2022-11-30,2024-04-01,snf
1033619333,395286,2022-11-30,2024-04-01,snf
1033620216,315342,2022-11-30,2023-08-01,snf
1033620596,525622,2022-11-30,2024-04-01,snf
1033623491,335365,2022-11-30,2024-04-01,snf
1033637889,525702,2022-11-30,2024-04-01,snf
1033642186,365441,2022-11-30,2024-04-01,snf
1033645858,335711,2022-11-30,2024-04-01,snf
1033648332,145890,2022-11-30,2024-04-01,snf
1033650320,366454,2022-11-30,2024-04-01,snf
1033658893,195624,2022-11-30,2024-04-01,snf
1033677877,455444,2022-11-30,2023-10-02,snf
1033689385,365336,2022-11-30,2024-04-01,snf
1033697883,335386,2022-11-30,2024-04-01,snf
1033701628,105777,2022-11-30,2024-04-01,snf
1033704721,415119,2022-11-30,2024-04-01,snf
1033708409,235214,2022-11-30,2024-04-01,snf
1033718382,495099,2022-11-30,2024-04-01,snf
1033721337,106043,2022-11-30,2024-04-01,snf
1033721410,395483,2022-11-30,2024-04-01,snf
1033739891,315273,2022-11-30,2024-04-01,snf
1033740899,385190,2022-11-30,2024-04-01,snf
1033744834,185358,2022-11-30,2024-04-01,snf
1033768536,425409,2022-11-30,2022-11-30,snf
1033783295,495105,2022-11-30,2024-04-01,snf
1033784798,675759,2022-11-30,2024-04-01,snf
1033784970,345460,2022-11-30,2024-04-01,snf
1033793872,145965,2022-11-30,2024-04-01,snf
1033795315,505483,2022-11-30,2024-04-01,snf
1033799234,215135,2022-11-30,2024-04-01,snf
1033801063,675769,2024-03-01,2024-04-01,snf
1033817051,505436,2023-09-01,2024-04-01,snf
1033817903,165559,2023-09-01,2024-04-01,snf
1033820246,396048,2023-11-01,2024-04-01,snf
1033821756,105481,2024-03-01,2024-04-01,snf
1033827571,385046,2023-10-02,2024-04-01,snf
1033829932,675878,2023-05-01,2024-04-01,snf
1033837067,375284,2023-07-06,2024-04-01,snf
1033844378,105275,2023-08-01,2024-04-01,snf
1033844485,105287,2024-02-01,2024-04-01,snf
1033844634,056185,2024-04-01,2024-04-01,snf
1033846076,225208,2022-11-30,2024-04-01,snf
1033862206,375465,2022-12-30,2024-04-01,snf
1033867478,106061,2023-08-01,2024-04-01,snf
1033868211,495234,2022-11-30,2024-04-01,snf
1033874425,075084,2022-11-30,2024-04-01,snf
1033877899,115606,2022-11-30,2024-04-01,snf
1033878590,315305,2022-11-30,2024-04-01,snf
1033884473,555926,2023-02-01,2024-04-01,snf
1043200777,445333,2022-11-30,2024-04-01,snf
1043203631,065296,2022-11-30,2024-04-01,snf
1043204324,056114,2022-11-30,2024-04-01,snf
1043204522,055367,2022-11-30,2024-04-01,snf
1043204738,365821,2022-11-30,2024-04-01,snf
1043205479,675592,2022-11-30,2024-04-01,snf
1043205578,285091,2022-11-30,2024-04-01,snf
1043205859,315166,2022-11-30,2024-04-01,snf
1043206253,265656,2022-11-30,2024-04-01,snf
1043206378,265729,2022-11-30,2024-04-01,snf
1043206584,265105,2022-11-30,2024-04-01,snf
1043207152,395413,2022-11-30,2024-04-01,snf
1043207202,125048,2022-11-30,2024-04-01,snf
1043207731,515180,2022-11-30,2024-04-01,snf
1043208143,195464,2022-11-30,2024-04-01,snf
1043208671,165500,2022-11-30,2024-04-01,snf
1043208796,265718,2022-11-30,2024-04-01,snf
1043209497,375562,2022-11-30,2024-04-01,snf
1043209851,045337,2022-11-30,2024-04-01,snf
1043212624,075335,2022-11-30,2024-04-01,snf
1043213184,175257,2022-11-30,2024-04-01,snf
1043213986,395585,2022-11-30,2024-04-01,snf
1043214380,125042,2022-11-30,2023-10-02,snf
1043214745,215271,2022-11-30,2024-04-01,snf
1043214786,265312,2022-11-30,2023-11-01,snf
1043215072,395465,2022-11-30,2024-04-01,snf
1043215296,185241,2022-11-30,2024-04-01,snf
1043217011,365721,2022-11-30,2024-04-01,snf
1043217508,265182,2022-11-30,2024-04-01,snf
1043217573,265419,2022-11-30,2024-04-01,snf
1043217870,146045,2022-11-30,2024-04-01,snf
1043218738,175232,2022-11-30,2024-04-01,snf
1043226400,105498,2022-11-30,2024-04-01,snf
1043226707,285148,2022-11-30,2024-04-01,snf
1043228430,315037,2022-11-30,2024-02-01,snf
1043233992,105982,2022-11-30,2023-03-31,snf
1043245483,675021,2022-11-30,2024-04-01,snf
1043251622,056244,2022-11-30,2024-04-01,snf
1043251804,245589,2022-11-30,2024-04-01,snf
1043252083,115382,2022-11-30,2024-04-01,snf
1043253172,115466,2022-11-30,2024-04-01,snf
1043257421,505350,2022-11-30,2024-04-01,snf
1043258932,415098,2022-11-30,2024-04-01,snf
1043259997,335419,2022-11-30,2023-11-01,snf
1043263031,115325,2022-11-30,2024-04-01,snf
1043263981,345472,2022-11-30,2024-04-01,snf
1043267560,115516,2022-11-30,2024-04-01,snf
1043268543,395418,2022-11-30,2024-04-01,snf
1043270986,445411,2022-11-30,2024-04-01,snf
1043275639,445454,2022-11-30,2024-04-01,snf
1043276058,275027,2022-11-30,2023-03-31,snf
1043279532,015199,2022-11-30,2024-04-01,snf
1043282130,165193,2022-11-30,2024-04-01,snf
1043287303,115701,2022-11-30,2024-04-01,snf
1043291156,355099,2022-11-30,2023-10-02,snf
1043291255,265796,2022-11-30,2024-04-01,snf
1043291263,425341,2022-11-30,2024-04-01,snf
1043291453,285254,2022-11-30,2024-04-01,snf
1043291719,245593,2022-11-30,2024-04-01,snf
1043295546,055262,2022-11-30,2024-01-05,snf
1043298755,495220,2022-11-30,2024-04-01,snf
1043305782,056188,2022-11-30,2024-04-01,snf
1043314602,345090,2022-11-30,2024-04-01,snf
1043330533,366347,2022-11-30,2024-04-01,snf
1043331101,675391,2022-11-30,2024-04-01,snf
1043341563,335313,2022-11-30,2024-04-01,snf
1043345812,056116,2022-11-30,2024-04-01,snf
1043370273,205131,2022-11-30,2024-04-01,snf
1043370596,315437,2022-11-30,2024-04-01,snf
1043375769,165163,2022-11-30,2024-04-01,snf
1043376981,515164,2022-11-30,2024-04-01,snf
1043379357,375526,2022-11-30,2023-10-02,snf
1043392657,335531,2022-11-30,2024-04-01,snf
1043397714,165224,2022-11-30,2024-04-01,snf
1043426588,555843,2022-11-30,2024-04-01,snf
1043440233,195621,2022-11-30,2024-04-01,snf
1043443872,425398,2022-11-30,2023-06-01,snf
1043449374,145609,2022-11-30,2024-04-01,snf
1043451123,355123,2022-11-30,2024-04-01,snf
1043463961,525561,2022-11-30,2024-04-01,snf
1043464357,495230,2022-11-30,2023-02-01,snf
1043470362,245502,2022-11-30,2024-04-01,snf
1043489016,555855,2022-11-30,2024-04-01,snf
1043514219,045302,2022-11-30,2024-04-01,snf
1043518038,366395,2022-11-30,2024-04-01,snf
1043518277,056243,2022-11-30,2024-04-01,snf
1043543929,255179,2022-11-30,2024-04-01,snf
1043549835,115600,2022-11-30,2024-04-01,snf
1043551815,175133,2022-11-30,2024-04-01,snf
1043561970,155611,2022-11-30,2024-04-01,snf
1043577299,165217,2022-11-30,2023-07-06,snf
1043582554,155795,2022-11-30,2024-04-01,snf
1043598576,145795,2022-11-30,2024-04-01,snf
1043600711,425048,2022-11-30,2024-04-01,snf
1043613748,676101,2022-11-30,2024-04-01,snf
1043636699,045280,2022-11-30,2024-04-01,snf
1043647167,235710,2022-11-30,2024-04-01,snf
1043653983,525713,2022-11-30,2024-04-01,snf
1043654387,375446,2022-11-30,2024-04-01,snf
1043672520,395872,2022-11-30,2024-04-01,snf
1043672819,115732,2022-11-30,2024-04-01,snf
1043674526,315335,2022-11-30,2024-04-01,snf
1043675580,015465,2022-11-30,2024-04-01,snf
1043678626,035059,2022-11-30,2024-04-01,snf
1043680176,185349,2022-11-30,2024-04-01,snf
1043681620,105544,2022-11-30,2024-04-01,snf
1043686900,185483,2022-11-30,2024-04-01,snf
1043697212,396086,2022-11-30,2024-04-01,snf
1043698525,245514,2022-11-30,2024-04-01,snf
1043698731,106108,2022-11-30,2023-10-02,snf
1043701337,065431,2022-11-30,2024-04-01,snf
1043703945,345162,2022-11-30,2024-04-01,snf
1043717366,295088,2022-11-30,2023-03-10,snf
1043719107,365795,2022-11-30,2024-04-01,snf
1043722960,395989,2022-11-30,2024-04-01,snf
1043724289,385222,2022-11-30,2024-04-01,snf
1043725765,035217,2022-11-30,2024-04-01,snf
1043728777,105229,2022-11-30,2024-04-01,snf
1043750854,676211,2022-11-30,2024-04-01,snf
1043752637,395142,2022-11-30,2024-04-01,snf
1043756059,675000,2022-11-30,2024-04-01,snf
1043763592,445358,2022-11-30,2024-04-01,snf
1043788268,675959,2022-11-30,2023-03-10,snf
1043798069,375561,2022-11-30,2024-04-01,snf
1043798424,445356,2022-11-30,2024-04-01,snf
1043800386,165350,2022-11-30,2024-04-01,snf
1043805740,045275,2022-11-30,2024-04-01,snf
1043809577,396148,2022-11-30,2024-04-01,snf
1043810880,395801,2022-11-30,2024-04-01,snf
1043819212,415063,2022-11-30,2024-04-01,snf
1043822349,105379,2022-11-30,2024-04-01,snf
1043831159,676490,2022-11-30,2024-04-01,snf
1043832876,045269,2022-11-30,2023-06-01,snf
1043836430,365839,2022-11-30,2024-04-01,snf
1043836471,365634,2022-11-30,2024-04-01,snf
1043847619,315529,2022-11-30,2024-04-01,snf
1043854490,185176,2022-11-30,2024-04-01,snf
1043865538,345358,2022-11-30,2024-04-01,snf
1043869035,175228,2022-11-30,2024-04-01,snf
1043870256,215338,2022-11-30,2024-04-01,snf
1043876360,395581,2022-11-30,2024-04-01,snf
1043878069,676492,2022-11-30,2024-04-01,snf
1043878721,115644,2022-11-30,2024-04-01,snf
1043884596,105824,2022-11-30,2024-04-01,snf
1043887631,105579,2022-11-30,2024-04-01,snf
1043889678,265348,2022-11-30,2024-04-01,snf
1043893951,235057,2022-11-30,2024-04-01,snf
1043896814,215031,2022-11-30,2024-04-01,snf
1043909682,675595,2023-12-01,2024-04-01,snf
1043918998,265629,2023-11-01,2024-04-01,snf
1043919707,675052,2023-07-06,2024-04-01,snf
1043921091,265597,2023-06-01,2024-04-01,snf
1043922669,105755,2024-03-01,2024-04-01,snf
1043925191,676402,2023-09-01,2024-04-01,snf
1043925928,675312,2023-09-01,2024-04-01,snf
1043930936,425107,2023-03-31,2024-04-01,snf
1043968563,105575,2024-04-01,2024-04-01,snf
1043976400,455673,2022-11-30,2024-04-01,snf
1043976798,365830,2022-11-30,2024-04-01,snf
1043983505,555700,2022-11-30,2024-04-01,snf
1043987977,146168,2022-11-30,2024-04-01,snf
1053007443,145151,2024-01-05,2024-04-01,snf
1053009902,015119,2024-01-05,2024-04-01,snf
1053017632,235395,2023-12-01,2024-04-01,snf
1053020453,555244,2024-03-01,2024-04-01,snf
1053021774,395485,2023-08-01,2024-04-01,snf
1053022939,396077,2023-11-01,2024-04-01,snf
1053023499,505004,2023-10-02,2024-04-01,snf
1053026310,105389,2024-04-01,2024-04-01,snf
1053026997,395393,2023-12-01,2024-04-01,snf
1053029124,366316,2023-12-01,2024-04-01,snf
1053035329,315342,2023-09-01,2024-04-01,snf
1053041962,396035,2022-11-30,2024-04-01,snf
1053045294,075334,2022-12-30,2024-04-01,snf
1053045302,415081,2023-06-01,2024-04-01,snf
1053049585,045412,2023-12-01,2024-04-01,snf
1053052506,145999,2022-11-30,2024-04-01,snf
1053055947,215312,2022-11-30,2024-04-01,snf
1053060236,495241,2023-07-06,2024-04-01,snf
1053062380,395545B,2022-11-30,2024-04-01,snf
1053063685,055917,2023-03-31,2024-04-01,snf
1053069567,105166,2024-04-01,2024-04-01,snf
1053072231,225467,2022-11-30,2024-04-01,snf
1053075085,395047,2022-11-30,2024-04-01,snf
1053300269,375402,2022-11-30,2024-04-01,snf
1053300566,115593,2022-11-30,2024-04-01,snf
1053300640,065360,2022-11-30,2024-04-01,snf
1053301259,155593,2022-11-30,2024-04-01,snf
1053301457,135058,2022-11-30,2023-10-02,snf
1053301556,445378,2022-11-30,2024-04-01,snf
1053303784,335435,2022-11-30,2024-04-01,snf
1053306019,235613,2022-11-30,2024-04-01,snf
1053306118,505409,2022-11-30,2024-04-01,snf
1053306811,035087,2022-11-30,2024-04-01,snf
1053307322,265681,2022-11-30,2024-04-01,snf
1053307793,245453,2022-11-30,2024-04-01,snf
1053308577,365822,2022-11-30,2024-04-01,snf
1053308775,105831,2022-11-30,2024-04-01,snf
1053309211,365487,2022-11-30,2024-04-01,snf
1053310771,125014,2022-11-30,2024-04-01,snf
1053311878,215171,2022-11-30,2023-12-01,snf
1053312348,525662,2022-11-30,2024-04-01,snf
1053313791,415042,2022-11-30,2024-04-01,snf
1053313932,265590,2022-11-30,2024-04-01,snf
1053316331,676000,2022-11-30,2024-04-01,snf
1053316430,145419,2022-11-30,2024-02-01,snf
1053316497,355079,2022-11-30,2024-04-01,snf
1053317446,395283,2022-11-30,2024-04-01,snf
1053318501,395094,2022-11-30,2024-04-01,snf
1053318881,465075,2022-11-30,2024-04-01,snf
1053319418,395986,2022-11-30,2023-10-02,snf
1053319517,305053,2022-11-30,2024-04-01,snf
1053320994,146102,2022-11-30,2024-04-01,snf
1053325951,395650,2022-11-30,2024-04-01,snf
1053332403,065119,2022-11-30,2024-04-01,snf
1053338566,165135,2022-11-30,2024-04-01,snf
1053340257,115364,2022-11-30,2024-04-01,snf
1053340919,155442,2022-11-30,2024-04-01,snf
1053341396,056071,2022-11-30,2023-11-01,snf
1053344457,185283,2022-11-30,2024-04-01,snf
1053347674,115428,2022-11-30,2024-04-01,snf
1053353276,366297,2022-11-30,2024-04-01,snf
1053357038,135130,2022-11-30,2024-04-01,snf
1053358960,155491,2022-11-30,2024-04-01,snf
1053366328,395913,2022-11-30,2023-08-01,snf
1053368688,215224,2022-11-30,2023-11-01,snf
1053370544,015193,2022-11-30,2024-04-01,snf
1053371641,235331,2022-11-30,2024-04-01,snf
1053375634,445428,2022-11-30,2024-04-01,snf
1053380626,345489,2022-11-30,2024-04-01,snf
1053385377,045183,2022-11-30,2024-04-01,snf
1053387449,365109,2022-11-30,2024-04-01,snf
1053390534,335763,2022-11-30,2024-04-01,snf
1053392480,235508,2022-11-30,2024-04-01,snf
1053392639,056192,2022-11-30,2024-04-01,snf
1053396218,165438,2022-11-30,2024-04-01,snf
1053396366,056180,2022-11-30,2024-03-01,snf
1053396788,345514,2022-11-30,2024-04-01,snf
1053405803,165584,2022-11-30,2024-04-01,snf
1053410985,515152,2022-11-30,2024-04-01,snf
1053420729,115535,2022-11-30,2024-04-01,snf
1053422295,185048,2022-11-30,2024-04-01,snf
1053428185,415010,2022-11-30,2024-04-01,snf
1053437251,375290,2022-11-30,2024-04-01,snf
1053453902,055041,2022-11-30,2024-04-01,snf
1053456665,155357,2022-11-30,2024-04-01,snf
1053459925,505264,2022-11-30,2024-04-01,snf
1053464826,045125,2022-11-30,2024-04-01,snf
1053480061,105563,2022-11-30,2024-04-01,snf
1053480418,055670,2022-11-30,2024-04-01,snf
1053489930,185273,2022-11-30,2024-04-01,snf
1053491779,225538,2022-11-30,2024-04-01,snf
1053493684,425009,2022-11-30,2024-04-01,snf
1053494799,366124,2022-11-30,2024-04-01,snf
1053497040,125032,2022-11-30,2024-04-01,snf
1053503318,255126,2022-11-30,2024-04-01,snf
1053511980,455703,2022-11-30,2024-04-01,snf
1053511998,675028,2022-11-30,2023-10-02,snf
1053556712,675856,2022-11-30,2024-04-01,snf
1053557009,146139,2022-11-30,2024-04-01,snf
1053561704,305055A,2022-11-30,2024-04-01,snf
1053564252,235065,2022-11-30,2024-04-01,snf
1053566455,396123,2022-11-30,2024-04-01,snf
1053571182,035121,2022-11-30,2022-11-30,snf
1053592576,075237,2022-11-30,2023-06-01,snf
1053595355,515178,2022-11-30,2024-04-01,snf
1053599688,155137,2022-11-30,2024-04-01,snf
1053609800,215346,2022-11-30,2024-04-01,snf
1053611707,165172,2022-11-30,2024-04-01,snf
1053615518,255331,2022-11-30,2024-04-01,snf
1053619841,155794,2022-11-30,2024-04-01,snf
1053624817,675842,2022-11-30,2024-04-01,snf
1053637330,056148,2022-11-30,2024-04-01,snf
1053665240,225300,2022-11-30,2024-04-01,snf
1053665612,675134,2022-11-30,2024-04-01,snf
1053671255,155630,2022-11-30,2024-04-01,snf
1053684720,335577001,2022-11-30,2024-04-01,snf
1053693374,175534,2022-11-30,2024-04-01,snf
1053700617,675352,2022-11-30,2024-04-01,snf
1053704379,425170,2022-11-30,2024-04-01,snf
1053712943,015174,2022-11-30,2024-04-01,snf
1053715839,035197,2022-11-30,2024-04-01,snf
1053715995,265776,2022-11-30,2024-04-01,snf
1053718403,106007,2022-11-30,2024-04-01,snf
1053720961,465149,2022-11-30,2023-10-02,snf
1053727255,535057,2022-11-30,2024-04-01,snf
1053731844,045442,2022-11-30,2024-04-01,snf
1053731943,465175,2022-11-30,2024-04-01,snf
1053746008,105591,2022-11-30,2024-04-01,snf
1053748830,055076,2022-11-30,2024-04-01,snf
1053756734,365656,2022-11-30,2024-04-01,snf
1053757419,445515,2022-11-30,2024-04-01,snf
1053767848,335201,2022-11-30,2024-04-01,snf
1053768192,065251,2022-11-30,2024-04-01,snf
1053771683,215241,2022-11-30,2024-04-01,snf
1053782524,105790,2022-11-30,2024-04-01,snf
1053782649,105915,2022-11-30,2024-04-01,snf
1053783407,145634,2022-11-30,2024-04-01,snf
1053783639,455653,2022-11-30,2024-04-01,snf
1053785642,235330,2022-11-30,2024-04-01,snf
1053795971,366434,2022-11-30,2024-04-01,snf
1053797340,115580,2022-11-30,2024-04-01,snf
1053802058,395494,2022-11-30,2024-04-01,snf
1053803031,525319,2022-11-30,2024-04-01,snf
1053809012,185293,2022-11-30,2024-04-01,snf
1053810358,365991,2022-11-30,2024-04-01,snf
1053812974,146186,2022-11-30,2024-04-01,snf
1053818682,185348,2022-11-30,2024-04-01,snf
1053823591,145449,2022-11-30,2024-04-01,snf
1053825091,075355,2022-11-30,2024-04-01,snf
1053827170,455471,2022-11-30,2024-04-01,snf
1053827824,275060,2022-11-30,2024-04-01,snf
1053831164,285226,2022-11-30,2024-04-01,snf
1053840298,285071,2022-11-30,2024-04-01,snf
1053843300,215055,2022-11-30,2024-04-01,snf
1053848424,395173,2022-11-30,2024-04-01,snf
1053852327,385120,2022-11-30,2024-04-01,snf
1053859520,245332,2022-11-30,2024-04-01,snf
1053871541,225431,2022-11-30,2024-04-01,snf
1053888248,185047,2022-11-30,2024-04-01,snf
1053894097,045297,2022-11-30,2024-04-01,snf
1053904151,366075,2022-11-30,2024-04-01,snf
1053906743,415050,2022-11-30,2024-04-01,snf
1053920744,275080,2022-11-30,2024-04-01,snf
1053925024,415035,2022-11-30,2024-04-01,snf
1053932681,185256,2022-11-30,2023-03-10,snf
1053944116,106140,2022-11-30,2024-04-01,snf
1053946558,555462,2022-11-30,2024-04-01,snf
1053953406,185295,2022-11-30,2023-08-01,snf
1053953844,345097,2022-11-30,2024-04-01,snf
1053956565,675791,2022-11-30,2023-12-01,snf
1053965558,495205,2022-11-30,2024-04-01,snf
1053976266,555729,2022-11-30,2024-04-01,snf
1053986612,675633,2022-11-30,2024-04-01,snf
1053987099,265407,2022-11-30,2024-04-01,snf
1063004703,455690,2022-11-30,2024-04-01,snf
1063006971,675458,2022-11-30,2024-04-01,snf
1063007763,285274,2022-11-30,2023-03-10,snf
1063013035,055168,2022-11-30,2024-04-01,snf
1063021020,675282,2022-11-30,2024-04-01,snf
1063029031,675374,2022-11-30,2024-04-01,snf
1063036200,115385,2022-11-30,2024-04-01,snf
1063054823,455589,2022-11-30,2024-04-01,snf
1063055986,525483,2022-11-30,2024-04-01,snf
1063062412,115537,2022-11-30,2023-10-02,snf
1063068518,366238,2022-11-30,2024-04-01,snf
1063069656,675018,2022-11-30,2024-04-01,snf
1063086221,495097,2022-11-30,2024-04-01,snf
1063093706,085027,2022-11-30,2024-04-01,snf
1063097921,105826,2022-11-30,2024-04-01,snf
1063108454,146063,2023-12-01,2024-04-01,snf
1063117190,365535,2024-04-01,2024-04-01,snf
1063120509,385156,2023-10-02,2024-04-01,snf
1063122778,395359,2023-08-01,2024-04-01,snf
1063124576,675557,2023-07-06,2024-04-01,snf
1063124766,115283,2023-10-02,2024-04-01,snf
1063127629,265491,2023-12-01,2024-04-01,snf
1063130789,525533,2023-07-06,2024-04-01,snf
1063131589,425139,2023-03-31,2024-04-01,snf
1063134294,265754,2023-07-06,2023-11-01,snf
1063144996,675002,2022-12-30,2024-04-01,snf
1063152486,366035,2022-11-30,2024-04-01,snf
1063160406,106065,2023-08-01,2024-04-01,snf
1063174548,265349,2022-11-30,2024-04-01,snf
1063180545,235039,2022-11-30,2024-04-01,snf
1063400794,315182,2022-11-30,2024-04-01,snf
1063401404,335737,2022-11-30,2024-04-01,snf
1063401750,465130,2022-11-30,2024-04-01,snf
1063401875,445291,2022-11-30,2024-04-01,snf
1063403053,285257,2022-11-30,2024-04-01,snf
1063403228,175356,2022-11-30,2024-04-01,snf
1063403368,505395,2022-11-30,2023-11-01,snf
1063406155,125011,2022-11-30,2023-12-01,snf
1063407393,505465,2022-11-30,2024-04-01,snf
1063408276,265683,2022-11-30,2024-04-01,snf
1063409456,155072,2022-11-30,2024-04-01,snf
1063409472,055559,2022-11-30,2024-04-01,snf
1063409498,155245,2022-11-30,2024-04-01,snf
1063409522,365271,2022-11-30,2024-04-01,snf
1063409605,105603,2022-11-30,2024-04-01,snf
1063409647,245402,2022-11-30,2024-04-01,snf
1063409811,425027,2022-11-30,2024-04-01,snf
1063410587,065297,2022-11-30,2024-04-01,snf
1063411080,075412,2022-11-30,2024-04-01,snf
1063411262,335583,2022-11-30,2024-04-01,snf
1063414647,165353,2022-11-30,2024-04-01,snf
1063417079,175404,2022-11-30,2024-04-01,snf
1063418747,525462,2022-11-30,2024-04-01,snf
1063418937,455683,2022-11-30,2024-04-01,snf
1063419356,335837,2022-11-30,2024-04-01,snf
1063419489,235602,2022-11-30,2024-04-01,snf
1063419505,265554,2022-11-30,2024-04-01,snf
1063419521,225752,2022-11-30,2024-04-01,snf
1063419612,335165,2022-11-30,2024-04-01,snf
1063425643,335355,2022-11-30,2024-04-01,snf
1063427805,105658,2022-11-30,2024-04-01,snf
1063433225,365412,2022-11-30,2024-04-01,snf
1063435014,105917,2022-11-30,2024-04-01,snf
1063440493,105694,2022-11-30,2024-04-01,snf
1063448439,675205,2022-11-30,2024-04-01,snf
1063451953,185263,2022-11-30,2024-04-01,snf
1063458958,345366,2022-11-30,2024-04-01,snf
1063458974,185288,2022-11-30,2024-04-01,snf
1063459782,145684,2022-11-30,2024-03-01,snf
1063461325,505361,2022-11-30,2023-12-01,snf
1063461994,676105,2022-11-30,2024-04-01,snf
